MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
cc:a4:62:0c:98:20,HOME-9822,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:44:46,1,-92,42.3724194028343,-83.0809733923507,162.358369708395,8,WIFI
68:7f:74:2a:f2:e5,PurpleDove-guest,[ESS],2013-09-12 14:13:20,1,-95,42.3733310017516,-83.0847750485226,159.56533768053,6,WIFI
c8:d7:19:88:95:d2,linksys,[WPA-PSK-TKIP][ESS],2013-09-12 14:19:07,6,-98,42.3699022927932,-83.0797776175453,159.788295514148,6,WIFI
00:25:3c:3d:bb:41,2WIRE086,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:59,11,-97,42.3721582730611,-83.0814105209066,162.133831464229,8,WIFI
a4:0c:c3:47:bb:00,,[WPA2-EAP-CCMP][ESS],2013-09-12 13:53:48,11,-96,42.3772263598872,-83.0776783907288,156.730386503824,4,WIFI
a4:0c:c3:47:bb:02,,[WPA2-EAP-CCMP][ESS],2013-09-12 13:53:47,11,-96,42.3772006258571,-83.0777356753391,156.69689236396,4,WIFI
ac:5d:10:16:cb:59,2WIRE971,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:15:27,10,-93,42.3712219811916,-83.0805165626254,163.468742669503,8,WIFI
3c:ea:4f:c5:84:c1,2WIRE630,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:49:24,9,-94,42.3750998569112,-83.0805997672934,158.694558986971,6,WIFI
08:86:3b:89:f0:30,HAL9000,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:16:18,1,-92,42.3717473734819,-83.0792763267801,159.493068962353,8,WIFI
28:16:2e:66:1f:ba,ATT935,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:47:38,1,-98,42.3750906353645,-83.0802077941832,151.986057976842,8,WIFI
94:cc:b9:94:3d:e0,ATT360,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:06:45,11,-98,42.3793034571358,-83.0803086197338,160.482273486058,12,WIFI
02:1d:d1:66:8b:e0,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:15:03,11,-97,42.3712976772826,-83.0815489058114,166.482165921184,6,WIFI
b8:16:19:7d:40:20,Charles,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:08:08,1,-99,42.3786689572921,-83.0823116471542,160.111883298444,8,WIFI
40:b7:f3:60:d9:e0,ATT552,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:20:41,11,-92,42.3709284141135,-83.0773333819538,172.401476756113,12,WIFI
02:1d:d5:28:0d:f0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:56:32,11,-101,42.381153976264,-83.0693760428383,160.061614882843,6,WIFI
00:26:f3:61:7f:4a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:17:40,1,-85,42.370597853968,-83.0810880923225,155.95680426832,6,WIFI
ce:a4:62:af:6d:b0,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:17:39,6,-92,42.370628438052,-83.081106387448,155.920066572974,6,WIFI
00:23:51:c2:5c:31,2WIRE328,[WEP][ESS],2013-09-12 14:13:51,1,-98,42.3738268661075,-83.0833537100246,155.702934454309,6,WIFI
e8:89:2c:76:e3:60,HOME-E362,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:13:06,1,-95,42.373330840362,-83.0852876739644,160.412591472752,4,WIFI
cc:a4:62:0c:94:20,HOME-9422,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:08:26,11,-90,42.37839619114,-83.0831452165073,158.808407941668,6,WIFI
e0:91:f5:f0:64:cd,motown crazing,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:20:11,6,-79,42.3701912910046,-83.0780010268659,159.298349865794,8,WIFI
16:9a:dd:8c:51:51,Owner's Guest Network,[WPA2-PSK-CCMP][ESS],1969-12-31 19:00:00,11,-99,42.3678061022093,-83.0755974011761,0,30.3483715057373,WIFI
7c:bf:b1:65:c8:70,ATT440,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:20:26,1,-70,42.3704272652678,-83.0772080035038,164.462264191678,16,WIFI
40:b7:f3:30:82:30,ATT376,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:55:46,6,-98,42.3797423325951,-83.0707800168997,157.760500574163,6,WIFI
02:1d:d5:11:61:f0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:47:06,6,-90,42.3738818934734,-83.0797824457548,156.683298880511,8,WIFI
68:bc:0c:f8:6d:71,JUD-Guest,[ESS],2013-09-12 13:53:46,11,-95,42.3771686425683,-83.0777976217678,156.866504165758,4,WIFI
e8:3e:fc:83:49:10,HOME-4912,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:12:32,6,-98,42.3741408051634,-83.0859656628158,163.078251643326,6,WIFI
00:1d:7e:a3:02:09,LINKSYS GO,[WPA-PSK-TKIP][ESS],2013-09-12 14:13:38,1,-99,42.373602485845,-83.0840027918586,158.605153817151,6,WIFI
20:10:7a:84:38:0e,MOTOROLA-F7AEB,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:19:24,1,-97,42.369694512169,-83.0794165510738,159.509191100163,6,WIFI
ce:a4:62:0b:78:40,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:04:11,11,-99,42.3772574953159,-83.0830906647398,157.202085373104,8,WIFI
28:16:2e:ff:c0:81,2WIRE007,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:13:02,6,-93,42.373448344289,-83.0853763286084,160.775784266679,6,WIFI
ea:3e:fc:6d:02:a0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:42:56,6,-91,42.370711184853,-83.0790380514989,159.443521468744,12,WIFI
68:7f:74:66:8b:16,dd-wrt,[WPA-PSK-CCMP][ESS],2013-09-12 14:19:06,5,-98,42.3699281411618,-83.0797986941579,159.827005771197,6,WIFI
3c:ea:4f:c7:6e:61,2WIRE518,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:10,11,-97,42.3735075958863,-83.0829614863716,161.795154462647,8,WIFI
ac:5d:10:2d:4b:61,2WIRE583,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:21,9,-86,42.3727113744195,-83.0799908001414,161.686743475601,8,WIFI
38:6b:bb:3b:a0:70,ATT216,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:06:53,11,-96,42.3793934514275,-83.0799418761076,158.623617361139,6,WIFI
00:26:f2:9c:3c:86,NETGEAR,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:46:02,2,-79,42.3732459451852,-83.0815058870615,161.96772906032,8,WIFI
44:32:c8:e3:19:70,HOME-1970,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:58:58,11,-97,42.3789480848419,-83.0763927994222,165.639614570745,12,WIFI
00:16:b6:f2:95:09,linksys,[ESS],2013-09-12 14:15:30,6,-87,42.3712811075278,-83.0803920519869,161.66093958571,12,WIFI
7c:bf:b1:2f:92:a0,ATT720,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:04:12,6,-97,42.3772730298266,-83.0830482269183,157.117034268838,8,WIFI
1c:14:48:1d:b3:00,ATT568,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:02,11,-99,42.3737816811592,-83.0831899740985,156.350498716993,8,WIFI
b8:c7:5d:08:7e:c5,KahnWiFi,[WPA2-PSK-CCMP][ESS],2013-09-12 14:20:07,1,-93,42.3701035985114,-83.0781731341084,159.054242745773,8,WIFI
b8:e6:25:3c:55:e1,2WIRE037,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:15:13,11,-94,42.3711109105969,-83.0811585033765,164.807759209577,8,WIFI
68:bc:0c:f8:6d:70,,[WPA2-EAP-CCMP][ESS],2013-09-12 13:53:48,11,-90,42.3772263598872,-83.0776783907288,156.730386503824,4,WIFI
00:24:b2:5d:7d:b7,Crump,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:09:41,2,-87,42.3775419713731,-83.085372632687,161.971795140945,6,WIFI
14:5b:d1:9d:d5:60,ATT376,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-11 19:45:39,1,-97,42.3702906491395,-83.0797044650441,165.363056088145,12,WIFI
00:1d:7e:de:51:04,DJ Navigator,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:52:13,2,-94,42.3745620629014,-83.0813545272279,157.709884492647,6,WIFI
98:2c:be:02:31:11,2WIRE843,[WEP][ESS],2013-09-12 14:00:39,3,-98,42.377234278922,-83.0808054938409,163.058419425058,12,WIFI
74:9d:dc:43:cd:89,2WIRE512,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:17:33,5,-83,42.3707725927808,-83.0811804385241,156.190618296288,6,WIFI
64:0f:28:b7:c6:d1,2WIRE859,[WEP][ESS],2013-09-12 14:01:08,1,-93,42.3767944433076,-83.0820539866816,162.190905687909,8,WIFI
00:26:f3:41:f8:b9,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:17:40,1,-91,42.370597853968,-83.0810880923225,155.95680426832,6,WIFI
f0:84:c9:c5:e1:a5,FoxFi24,[ESS],2013-09-11 20:57:56,1,-96,42.3702510749529,-83.0796823666477,182.999882189519,12,WIFI
94:44:52:15:b7:e9,Belkin.37E9,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:57:38,6,-94,42.380223041779,-83.0726901445734,159.400403707989,6,WIFI
00:1d:d5:27:f3:20,HOME-F322,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:52,6,-87,42.3717747686523,-83.0818230039151,162.647704887086,12,WIFI
02:1d:d5:9a:3b:20,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:02:21,6,-95,42.3754067054345,-83.0857712705892,160.518755974006,12,WIFI
5c:57:1a:13:98:80,HOME-9882,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:20:32,2,-88,42.3705873738151,-83.077201758373,167.696328832646,24,WIFI
02:1d:cf:9e:dd:e0,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:12:33,11,-95,42.3741054791657,-83.0859348000723,163.054544357209,6,WIFI
00:18:39:40:cd:fb,linksys,[ESS],2013-09-12 13:49:37,6,-94,42.3749131545359,-83.081135253685,157.056425111848,12,WIFI
14:5b:d1:b4:8f:c0,ATT880,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:09:37,10,-98,42.3775683934674,-83.0852251769659,162.212457233941,6,WIFI
40:f4:ec:61:00:00,,[WPA2-EAP-CCMP][ESS],2013-09-12 13:53:43,1,-93,42.3770782367583,-83.0779660017862,156.921329118528,8,WIFI
00:1d:d5:d4:2a:30,HOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:08:44,11,-99,42.3781331453787,-83.0838607084081,159.918652718954,8,WIFI
34:ef:44:46:ca:09,2WIRE622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:54,8,-93,42.3716963106601,-83.0817668711737,163.038238195508,12,WIFI
00:26:f3:52:0b:08,HOME-0B08,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:44:11,1,-94,42.3725903967439,-83.0796104926675,161.111010725456,8,WIFI
04:c5:a4:f2:92:90,beacon-ap,[WPA-PSK-TKIP][ESS],2013-09-12 14:20:22,9,-88,42.3703805596368,-83.0774290536058,162.119588677067,24,WIFI
ce:a4:62:0c:05:a0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:55:22,6,-92,42.3792778568221,-83.0721731063026,158.268226365064,6,WIFI
00:26:f3:75:c5:08,HOME-C508,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:46:53,3,-84,42.3736712631773,-83.0805395275822,160.669112386612,12,WIFI
00:26:f3:75:c5:09,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:46:53,3,-87,42.3736712631773,-83.0805395275822,160.669112386612,12,WIFI
40:b7:f3:6a:c6:d0,ATT032,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:43:01,10,-94,42.3707677938436,-83.0788377851451,158.812384532193,16,WIFI
38:6b:bb:1a:43:20,ATT640,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:10:55,6,-98,42.3772132341377,-83.085815428292,152.903783356213,8,WIFI
b0:e7:54:d9:8a:69,2WIRE012,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:16,6,-88,42.3727197266151,-83.0798158754304,161.423095212266,8,WIFI
b0:e7:54:77:25:39,2WIRE660,[WEP][ESS],2013-09-12 13:55:03,6,-98,42.3788492575436,-83.0733209472405,157.548664040368,8,WIFI
d8:9d:67:04:e4:8f,HP-Print-8F-Officejet 6600,[WPA2-PSK-CCMP][ESS],2013-09-12 13:45:21,6,-90,42.3723600696305,-83.0821179486114,163.810783442333,8,WIFI
f0:29:29:92:d0:02,DNVGuest,[WPA2-PSK-CCMP][ESS],2013-09-12 14:20:20,1,-75,42.3703572047648,-83.0775537778242,161.164483871947,16,WIFI
90:b1:34:b1:b8:c0,ATT536,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:50,11,-81,42.3718370952894,-83.0818293360277,162.969495262385,12,WIFI
40:b7:f3:d5:b0:30,ATT592,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:03:18,6,-98,42.3762252383709,-83.0858635878587,158.728398849185,8,WIFI
e0:46:9a:50:5b:28,CyndiSh!t,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:15:25,2,-97,42.3712043482069,-83.0806036482453,163.84328232844,8,WIFI
40:b7:f3:d3:1f:40,ATT416,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:43:27,11,-93,42.3710307604515,-83.0794976163481,159.907228123421,8,WIFI
f0:29:29:92:d0:03,DNVScan,[WPA2-PSK-CCMP][ESS],2013-09-12 14:20:19,1,-80,42.3703413337069,-83.0775999759218,160.851035360354,16,WIFI
0a:18:0a:10:08:84,313Wireless,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:58:25,6,-98,42.3795156831426,-83.0747738222317,161.667432269498,8,WIFI
20:aa:4b:a9:17:f1,LimeHorse-guest,[ESS],2013-09-12 14:07:45,1,-95,42.3791489345726,-83.0810717746314,158.663553182582,6,WIFI
20:aa:4b:a9:17:f0,LimeHorse,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:07:45,1,-98,42.3791489345726,-83.0810717746314,158.663553182582,6,WIFI
00:1d:d5:16:2a:30,Strayfinity,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:42,6,-88,42.3720518663774,-83.0820864954214,163.599489541886,6,WIFI
44:32:c8:e3:39:e8,Dbey,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:09:26,6,-95,42.3777835978116,-83.0847616750692,162.98491164789,16,WIFI
dc:45:17:6e:49:20,ATT792,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:26,1,-87,42.3726489506886,-83.080166276553,162.141450224866,6,WIFI
00:23:ea:03:a9:02,,[WPA-PSK-TKIP][ESS],2013-09-12 14:20:01,1,-88,42.3700811123617,-83.0783173086214,159.181373697882,8,WIFI
02:1d:d2:03:ed:50,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:57:28,1,-92,42.3804595875939,-83.0721901356079,159.914553747016,8,WIFI
00:1c:df:e2:e9:c1,Tyneez,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:54:05,6,-98,42.3776267192899,-83.0765832757438,155.740405950185,8,WIFI
f8:0b:be:2a:2b:90,ATT408,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:09:30,1,-94,42.3777038810538,-83.0849215684576,162.843577358168,12,WIFI
00:1d:d5:11:d6:00,HOME-D602,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:45,6,-97,42.3719426409075,-83.0818938141032,162.906851783381,6,WIFI
92:a4:de:ec:ef:11,DIRECT-D7[BD]E5900,[WPA2-PSK-CCMP][WPS][ESS][P2P],2013-09-12 13:58:43,1,-95,42.3792091198748,-83.0755914446601,162.175130841,8,WIFI
02:1d:d4:02:1f:c0,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:10:14,11,-81,42.3769385933199,-83.0871924700674,162.497803778435,8,WIFI
58:6d:8f:42:54:b4,Gladstone Love!,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:08:43,1,-93,42.3781491476952,-83.0838049515731,159.758192228673,8,WIFI
1c:7e:e5:3f:f0:86,dlink,[WPS][ESS],2013-09-12 13:48:29,2,-95,42.3757723363887,-83.0782259343,154.685684861015,12,WIFI
00:26:f3:75:c5:0a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:53,3,-84,42.3736712631773,-83.0805395275822,160.669112386612,12,WIFI
00:26:f3:75:c5:0b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:53,3,-86,42.3736712631773,-83.0805395275822,160.669112386612,12,WIFI
00:1d:d1:7f:35:10,solution,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:44:51,1,-92,42.3722811597812,-83.0811979599579,162.108671151928,8,WIFI
b8:16:19:7d:6f:30,ATT160,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:10,11,-97,42.3735075958863,-83.0829614863716,161.795154462647,8,WIFI
1c:7e:e5:3d:df:82,bubba,[WPA-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:53:06,5,-90,42.3762158317751,-83.080422345874,157.291875698113,8,WIFI
40:b7:f3:cb:c3:90,ATT192,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:01:51,6,-98,42.3760073322122,-83.0842067074614,162.936643003083,8,WIFI
44:32:c8:ca:a6:38,HOME-A638,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:49:50,11,-93,42.3747429511663,-83.0817333864943,159.899415680245,12,WIFI
b4:b5:2f:1b:07:d3,HP-Print-D3-Officejet 6700,[WPA2-PSK-CCMP][ESS],2013-09-12 14:07:47,6,-95,42.3791004349495,-83.0811877097242,158.825644692755,6,WIFI
e8:3e:fc:8b:db:10,HOME-DB12,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:04:50,6,-94,42.3776663045153,-83.0817518264799,159.979092862355,6,WIFI
c0:83:0a:e3:03:19,2WIRE863,[WEP][ESS],2013-09-12 14:15:47,3,-94,42.3713590626689,-83.0802319622983,159.92664394324,8,WIFI
e0:46:9a:3f:d7:8d,EDSNET,[WPA-PSK-TKIP][WPS][ESS],2013-09-12 13:47:19,1,-87,42.3743383626808,-83.0797158703846,159.019512099583,8,WIFI
20:e5:64:b4:72:10,ATT896,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:01:20,11,-98,42.3766013124379,-83.0826338290211,161.679696434739,8,WIFI
e8:6d:52:a5:2e:40,ATT288,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:53,6,-91,42.3736712631773,-83.0805395275822,160.669112386612,12,WIFI
74:9d:dc:06:50:c9,2WIRE121,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:45:58,9,-91,42.3732018518371,-83.0816701308829,162.065226137735,8,WIFI
c8:3a:35:06:e7:b0,King's Castle,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:44:28,9,-93,42.3726284942501,-83.0802303768173,162.257736361995,8,WIFI
1c:c6:3c:23:a0:7f,rapscallion,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:15:32,1,-84,42.3713123106121,-83.0803194524629,161.383814997458,8,WIFI
78:cd:8e:3c:94:58,HOME-9458,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:47:11,1,-88,42.373975912277,-83.0795975325485,156.178422770258,8,WIFI
78:cd:8e:3c:94:59,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:47:11,1,-95,42.373975912277,-83.0795975325485,156.178422770258,8,WIFI
c4:39:3a:0f:ba:1a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:42:53,1,-87,42.3706888550623,-83.0791349160236,159.86012233403,12,WIFI
28:16:2e:69:89:01,2WIRE339,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:45:25,5,-70,42.3725071579834,-83.0822313048364,163.848432395316,6,WIFI
00:1e:52:7b:2f:6e,BGB,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:10,9,-98,42.3725587379774,-83.0795811505651,161.075649711048,8,WIFI
00:1d:d4:12:e5:20,HOME-E522,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:15:06,6,-94,42.3712117965193,-83.081388388638,165.919815030562,6,WIFI
40:b7:f3:20:49:60,ATT256,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:18:59,1,-82,42.369894282314,-83.080112899285,159.825814600438,6,WIFI
c4:39:3a:0f:be:69,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:14:04,1,-98,42.3737316781747,-83.0831714498878,156.692772201095,16,WIFI
34:08:04:de:9f:4e,VegetaSantaClaus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:54:26,11,-96,42.3780247631756,-83.0755035900878,155.949986349217,4,WIFI
5c:57:1a:ec:6f:30,HOME-6F32,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:17:13,11,-93,42.3713009278874,-83.0810020425613,156.062004608952,12,WIFI
22:02:71:23:0c:c5,Cavalier_High-Speed_866-4-CAVTEL,[ESS],2013-09-12 13:53:15,3,-98,42.3764345408929,-83.0797787765852,157.254218307447,8,WIFI
c4:39:3a:0f:be:68,HOME-BE68,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:04,1,-98,42.3737316781747,-83.0831714498878,156.692772201095,16,WIFI
20:e5:64:a4:12:d0,ATT936,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:55:33,1,-97,42.3794819100808,-83.0715318590685,157.364903553804,8,WIFI
98:2c:be:5e:e1:c9,2WIRE426,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:20:30,9,-99,42.3705118708066,-83.0771825359239,166.601276189826,16,WIFI
f0:29:29:92:d0:01,VerITV,[WPA2-EAP-CCMP][ESS],2013-09-12 14:20:20,1,-75,42.3703572047648,-83.0775537778242,161.164483871947,16,WIFI
00:1d:d1:3a:02:20,HOME-0222,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:44:36,11,-92,42.3725349987334,-83.08059265061,161.900380027888,8,WIFI
94:cc:b9:da:17:d0,ATT136,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:59:51,1,-92,42.3782311358971,-83.0786313049174,161.725033730783,6,WIFI
c0:83:0a:0c:5c:61,2WIRE168,[WPA-PSK-TKIP][WPS][ESS],2013-09-12 13:45:04,1,-93,42.372096044381,-83.0816271229264,162.464290584995,8,WIFI
00:26:f3:41:f8:b8,HOME-F8B8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:18:38,1,-94,42.3703123123259,-83.0805287200315,158.010013065083,8,WIFI
78:cd:8e:3c:94:5b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:47:11,1,-93,42.373975912277,-83.0795975325485,156.178422770258,8,WIFI
94:44:52:ba:88:55,Banana Stand,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:20:09,1,-91,42.3701453026004,-83.0780839671506,159.17497407469,12,WIFI
78:cd:8e:3c:94:5a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:47:11,1,-93,42.373975912277,-83.0795975325485,156.178422770258,8,WIFI
20:e5:64:0c:65:00,ATT504,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:57:48,6,-97,42.380042044107,-83.0731631518109,160.732397989643,12,WIFI
c0:c1:c0:a6:ed:3f,Cisco-guest,[ESS],2013-09-12 14:19:56,11,-93,42.3700520629677,-83.0784079260703,159.450512394838,8,WIFI
c0:c1:c0:a6:ed:3e,Cisco,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:19:56,11,-94,42.3700520629677,-83.0784079260703,159.450512394838,8,WIFI
00:12:17:ce:87:cd,linksys,[ESS],2013-09-12 14:04:46,6,-97,42.3776032636027,-83.0819795542199,157.989052839423,8,WIFI
22:02:71:22:96:78,Trish54,[WEP][ESS],2013-09-12 14:01:39,3,-92,42.376194346737,-83.0835625137507,163.209370011902,6,WIFI
94:cc:b9:d4:0f:70,ATT776,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:01:11,6,-99,42.3767496314439,-83.0822009416119,162.041566944635,12,WIFI
